DATE,FACILITYID,FACILITYLOCATION,PRODUCTIONVOLUME,STATUS,PRESSURE,TEMPERATURE,OPERATOR
2/5/2025,FAC_004,East Rhondaberg,4454.19,normal,113.6380407,93.38880678,Susan Mccormick
2/5/2025,FAC_005,Sherylview,5805.5,normal,132.5579442,83.44775982,Daniel Nelson
2/6/2025,FAC_001,New Sharonport,5301.34,normal,170.5226278,102.0550857,Ronald Moore
2/6/2025,FAC_002,Reynoldsmouth,6244.45,normal,145.9967147,84.32709469,Denise Gonzales
2/6/2025,FAC_003,West Johnfort,5256.01,normal,149.8842118,82.88105643,Sandra Taylor
2/6/2025,FAC_004,East Rhondaberg,5009.54,normal,161.9679184,101.7158774,Becky Rodriguez
2/6/2025,FAC_005,Sherylview,6663.87,normal,173.1125133,91.19488606,Brad Fuentes
2/7/2025,FAC_001,New Sharonport,4767.33,normal,157.065378,88.07245252,Nathan Hill
2/7/2025,FAC_002,Reynoldsmouth,6210.17,normal,131.9844749,87.92415203,Juan Harmon
2/7/2025,FAC_003,West Johnfort,5226.13,normal,182.4441886,90.72162486,Bradley Collins
2/7/2025,FAC_004,East Rhondaberg,6116.83,normal,160.8528714,73.77901355,James Scott
2/7/2025,FAC_005,Sherylview,4975.42,normal,166.712531,75.35512691,Ashley Watkins
2/8/2025,FAC_001,New Sharonport,5920.42,normal,167.0810686,90.24297484,Mr. David Riley
2/8/2025,FAC_002,Reynoldsmouth,6371.97,normal,186.1924274,97.10180253,Jennifer Leonard
2/8/2025,FAC_003,West Johnfort,1738.16,equipment_failure,121.6960976,86.12672304,Robert Bradley
2/8/2025,FAC_004,East Rhondaberg,6750.95,normal,179.402088,79.07124512,David Gilbert
2/8/2025,FAC_005,Sherylview,5364.67,normal,160.1149468,83.6766288,Barbara Myers
2/9/2025,FAC_001,New Sharonport,5102.83,normal,155.4723622,81.03918438,Kelsey Garcia
2/9/2025,FAC_002,Reynoldsmouth,4417.95,normal,136.0416841,88.61307287,Scott Kirby
2/9/2025,FAC_003,West Johnfort,5686.54,normal,172.1561552,78.85935899,Colleen Stein
2/9/2025,FAC_004,East Rhondaberg,5934.44,normal,153.3660698,84.7132515,Steven Cannon
2/9/2025,FAC_005,Sherylview,6040.43,normal,132.7444326,79.05516809,Thomas Patterson
2/10/2025,FAC_001,New Sharonport,4960.1,normal,150.0748622,66.43292751,Danielle Young DDS
2/10/2025,FAC_002,Reynoldsmouth,5085.93,normal,171.0461276,78.93624458,Bryan Weber
2/10/2025,FAC_003,West Johnfort,6150.9,normal,172.0310054,70.99687062,Brian Morrison
2/10/2025,FAC_004,East Rhondaberg,4767.77,normal,120.2257278,90.21923007,Amy Hughes
2/10/2025,FAC_005,Sherylview,5836.92,normal,161.1245556,108.1824384,Jerome Anderson
2/11/2025,FAC_001,New Sharonport,5868.8,normal,122.1980685,75.78859216,Joshua Wright
2/11/2025,FAC_002,Reynoldsmouth,5007.2,normal,161.3229642,59.41000768,Gabriel Sanchez
2/11/2025,FAC_003,West Johnfort,5046.62,normal,133.7471934,82.94516557,Casey Martin
2/11/2025,FAC_004,East Rhondaberg,6123.84,normal,166.3160554,87.77656724,Jose Henry
2/11/2025,FAC_005,Sherylview,5888.87,normal,171.9690877,83.92046492,Todd Cook
2/12/2025,FAC_001,New Sharonport,5797.57,normal,125.2045651,90.86321326,Alexander Johnson
2/12/2025,FAC_002,Reynoldsmouth,3974.57,normal,166.1110385,70.64109581,Marcus Oneal
2/12/2025,FAC_003,West Johnfort,5853.04,normal,158.169493,90.07008967,Nicole Bush
2/12/2025,FAC_004,East Rhondaberg,5294.71,normal,144.6730023,70.08337327,Dr. Angela Perez
2/12/2025,FAC_005,Sherylview,6060.89,normal,130.0870775,68.82781958,Teresa Gomez
2/13/2025,FAC_001,New Sharonport,5570.04,normal,155.3716033,72.94903225,Anthony Cortez
2/13/2025,FAC_002,Reynoldsmouth,5587.24,normal,142.2087659,88.29160631,Kevin Hull
2/13/2025,FAC_003,West Johnfort,3886.65,normal,135.6339309,92.47958014,Chelsea Jones
2/13/2025,FAC_004,East Rhondaberg,5150.89,normal,155.1522124,99.59306292,Joseph Richardson
2/13/2025,FAC_005,Sherylview,1586.19,equipment_failure,127.9286065,82.94794834,Seth Thomas
2/14/2025,FAC_001,New Sharonport,6685.59,normal,150.0899807,85.0342146,Dominique Fernandez
2/14/2025,FAC_002,Reynoldsmouth,6575.97,normal,128.4170571,87.63136616,Dr. Ronald Guzman Jr.
2/14/2025,FAC_003,West Johnfort,6581.89,normal,130.0857441,93.40869637,Noah Harper
2/14/2025,FAC_004,East Rhondaberg,6564.26,normal,144.0748135,86.75467887,Tina Taylor
2/14/2025,FAC_005,Sherylview,6268.69,normal,183.8715594,85.80181726,Bradley Larsen
2/15/2025,FAC_001,New Sharonport,5049.89,normal,156.7725545,79.91298761,Susan Benton
2/15/2025,FAC_002,Reynoldsmouth,5136.55,normal,132.3037264,73.73972252,Brett Gonzalez
2/15/2025,FAC_003,West Johnfort,5847.72,normal,143.397376,86.22130118,Kevin Miller
2/15/2025,FAC_004,East Rhondaberg,6091.56,normal,154.7581828,96.07070586,Benjamin Holloway
2/15/2025,FAC_005,Sherylview,7274.36,normal,142.9679798,99.90236608,Sandra Sloan
2/16/2025,FAC_001,New Sharonport,6851.67,normal,166.3966858,90.26743208,Jennifer Sheppard
2/16/2025,FAC_002,Reynoldsmouth,5151.13,normal,165.6610018,86.40906081,Heather Mitchell
2/16/2025,FAC_003,West Johnfort,5889.38,normal,137.5736874,88.41212906,Shawn Smith
2/16/2025,FAC_004,East Rhondaberg,5670.46,normal,141.2016464,85.84288448,Joshua Andersen
2/16/2025,FAC_005,Sherylview,5530.79,normal,140.6619611,88.03143362,Lauren Fox
2/17/2025,FAC_001,New Sharonport,5975.85,normal,170.2714816,97.75044291,Matthew Chandler
2/17/2025,FAC_002,Reynoldsmouth,6582.85,normal,134.7917087,81.3339642,Margaret Sims
2/17/2025,FAC_003,West Johnfort,5570.55,normal,130.1299688,84.85853397,Nancy Smith
2/17/2025,FAC_004,East Rhondaberg,5241.35,normal,146.7284214,62.98214219,Jason King
2/17/2025,FAC_005,Sherylview,5962.32,normal,186.9309973,81.92688877,Russell Thomas
2/18/2025,FAC_001,New Sharonport,6021.56,normal,166.8840237,97.47140711,Kristen Wong MD
2/18/2025,FAC_002,Reynoldsmouth,5829.61,normal,108.883807,75.48038979,Mary Morris
2/18/2025,FAC_003,West Johnfort,5374.59,normal,155.943287,77.15471208,Kendra Holland
2/18/2025,FAC_004,East Rhondaberg,5815.72,normal,149.356234,79.52978299,Emily Green
2/18/2025,FAC_005,Sherylview,4994.74,normal,144.3564059,99.49413708,Holly Nichols
2/19/2025,FAC_001,New Sharonport,5252.27,normal,158.3694089,92.92240792,Paul Orr
2/19/2025,FAC_002,Reynoldsmouth,5510.8,normal,144.6569352,97.01790512,Megan Fleming
2/19/2025,FAC_003,West Johnfort,6512.64,normal,177.0998038,84.24269752,Daniel Payne
2/19/2025,FAC_004,East Rhondaberg,5368.59,normal,185.3827704,72.55845782,Devin Rice
2/19/2025,FAC_005,Sherylview,6586.53,normal,143.2135906,93.9500682,Stephanie Martinez
2/20/2025,FAC_001,New Sharonport,5991.39,normal,121.7113787,72.71673566,Katie Cruz
2/20/2025,FAC_002,Reynoldsmouth,6459.93,normal,178.9552204,79.83350048,Michelle Payne
2/20/2025,FAC_003,West Johnfort,6351.88,normal,178.3985709,97.96000878,Michael Stewart
2/20/2025,FAC_004,East Rhondaberg,6184.65,normal,148.5318395,81.96672238,Angela Cline
2/20/2025,FAC_005,Sherylview,6091,normal,151.2181055,81.277888,Teresa Gonzalez
2/21/2025,FAC_001,New Sharonport,4499.77,maintenance,127.6287086,91.4534329,Mark Petty
2/21/2025,FAC_002,Reynoldsmouth,7158.22,normal,171.0741449,98.5857218,Richard Hunt
2/21/2025,FAC_003,West Johnfort,5965.63,normal,149.2505885,71.80116648,Kristin Martin
2/21/2025,FAC_004,East Rhondaberg,6527.93,normal,166.1224288,87.13181517,James Gonzalez
2/21/2025,FAC_005,Sherylview,5292.21,normal,175.7760174,86.3194611,Heather Jones
2/22/2025,FAC_001,New Sharonport,6251.77,normal,151.2247899,82.8309446,Richard Walker
2/22/2025,FAC_002,Reynoldsmouth,5240.91,normal,169.5660379,95.58835792,Joyce Williams
2/22/2025,FAC_003,West Johnfort,3815.29,equipment_failure,141.6633012,79.18656734,Steven Walter
2/22/2025,FAC_004,East Rhondaberg,6012.38,normal,138.9816276,93.66297684,Ashley Stewart
2/22/2025,FAC_005,Sherylview,5352.36,normal,148.9277838,86.27405497,Colleen Brennan
2/23/2025,FAC_001,New Sharonport,5786.63,normal,135.4827888,92.91747128,Jill Carter
2/23/2025,FAC_002,Reynoldsmouth,5464.6,normal,180.96675,74.22443086,Larry Weaver
2/23/2025,FAC_003,West Johnfort,6373.26,normal,107.0505119,71.70349306,Joseph Zavala
2/23/2025,FAC_004,East Rhondaberg,5214.28,normal,147.2142721,80.98130601,Gerald Parks
2/23/2025,FAC_005,Sherylview,5937.04,normal,117.9604276,80.49934286,Kristen Smith
2/24/2025,FAC_001,New Sharonport,5714.43,normal,179.0404472,83.52470647,Andrew Freeman
2/24/2025,FAC_002,Reynoldsmouth,5214.29,normal,161.0185407,86.87558638,Samuel Zimmerman
2/24/2025,FAC_003,West Johnfort,5371.95,weather,120.4982657,73.12393974,Robert Brown
2/24/2025,FAC_004,East Rhondaberg,6606.95,normal,189.0185344,78.75502743,Erin Bailey MD
2/24/2025,FAC_005,Sherylview,4729.97,normal,182.5637302,71.42819984,Joshua Wilson
2/25/2025,FAC_001,New Sharonport,6612.66,normal,154.7700633,88.00593862,Rodney Decker
2/25/2025,FAC_002,Reynoldsmouth,5675.42,normal,163.8500535,83.75858628,Tracey Garcia
2/25/2025,FAC_003,West Johnfort,6953.01,normal,117.3931881,81.58206446,Laura Hogan
2/25/2025,FAC_004,East Rhondaberg,5596.07,normal,136.4196251,78.89204452,Brian Hall
2/25/2025,FAC_005,Sherylview,5868.05,normal,166.9548876,90.09444329,Jesus Melendez
2/26/2025,FAC_001,New Sharonport,5440.8,normal,131.9535141,76.84076307,Stephen Russell
2/26/2025,FAC_002,Reynoldsmouth,6423.9,normal,160.7746911,85.1448194,Donald Johnson
2/26/2025,FAC_003,West Johnfort,6318.43,normal,141.5411532,80.96990813,Kara Costa
2/26/2025,FAC_004,East Rhondaberg,5822.95,normal,120.8714264,103.4031393,Sharon Beard
2/26/2025,FAC_005,Sherylview,7390.58,normal,129.0220625,91.49573172,Stacey Moore
2/27/2025,FAC_001,New Sharonport,4966.43,normal,102.2462751,102.7789158,Kevin Castillo
2/27/2025,FAC_002,Reynoldsmouth,5543.42,normal,150.3147426,83.00230125,Christopher Young
2/27/2025,FAC_003,West Johnfort,5627.58,normal,120.1465928,102.4018154,Susan Farmer
2/27/2025,FAC_004,East Rhondaberg,5412.61,normal,182.8120862,88.08467166,James Ramos
2/27/2025,FAC_005,Sherylview,5678.08,normal,175.2456098,88.45360902,Michael Mitchell
2/28/2025,FAC_001,New Sharonport,5894.07,normal,171.010086,85.49502926,Dana Hanna
2/28/2025,FAC_002,Reynoldsmouth,5539.53,normal,131.4236407,72.51859075,Scott Weeks
2/28/2025,FAC_003,West Johnfort,4987.35,normal,171.1504995,82.83101974,Kevin Shaw
2/28/2025,FAC_004,East Rhondaberg,5627.35,normal,114.1359219,106.1422012,Frank Wheeler
2/28/2025,FAC_005,Sherylview,5555.93,normal,140.3282832,83.58647316,Michael Martinez
3/1/2025,FAC_001,New Sharonport,5981.39,normal,159.9136401,81.05378449,Andrew Wells
3/1/2025,FAC_002,Reynoldsmouth,6621.04,normal,129.8738612,101.100182,Grace Ray
3/1/2025,FAC_003,West Johnfort,5895.29,normal,149.9613307,76.22674216,Ross Bonilla
3/1/2025,FAC_004,East Rhondaberg,6092.8,normal,192.7569934,89.17762024,Danielle Short
3/1/2025,FAC_005,Sherylview,6194.41,normal,141.7784564,86.80132351,Sheena Haynes
3/2/2025,FAC_001,New Sharonport,5364.62,normal,138.2249874,92.41338477,Mrs. Brittany Myers
3/2/2025,FAC_002,Reynoldsmouth,6852.04,normal,152.1013248,78.99380695,Dominic Gonzalez
3/2/2025,FAC_003,West Johnfort,5370.38,normal,108.39579,75.85355869,Sharon Scott
3/2/2025,FAC_004,East Rhondaberg,5611.36,normal,131.6289808,84.41398441,Michael Stone
3/2/2025,FAC_005,Sherylview,6008.63,normal,171.560024,83.5090537,Tammy Jones
3/3/2025,FAC_001,New Sharonport,4555.59,maintenance,129.9194296,96.13173807,Robert White
3/3/2025,FAC_002,Reynoldsmouth,4786.14,normal,163.0549418,101.0895807,Devon Mendoza
3/3/2025,FAC_003,West Johnfort,5430.11,normal,183.1900156,94.15194282,Amanda Davis
3/3/2025,FAC_004,East Rhondaberg,4900.76,normal,161.6724349,74.90979932,Robert Villa
3/3/2025,FAC_005,Sherylview,5940.21,normal,146.0461725,80.43892664,David Allen
3/4/2025,FAC_001,New Sharonport,6344.19,normal,129.1501335,106.1456945,Todd Irwin
3/4/2025,FAC_002,Reynoldsmouth,5162.82,normal,159.3137157,82.99450542,Stephen Griffin
3/4/2025,FAC_003,West Johnfort,5727.99,normal,163.2898671,82.6597341,James Duncan
3/4/2025,FAC_004,East Rhondaberg,5092.66,normal,174.0024647,91.21768033,Robert Ramirez
3/4/2025,FAC_005,Sherylview,5869.88,normal,158.9767791,61.47664731,Megan Scott
3/5/2025,FAC_001,New Sharonport,5787.25,normal,163.8842581,88.14366384,Alisha Hicks
3/5/2025,FAC_002,Reynoldsmouth,6568.05,normal,136.3835587,92.02312735,Jennifer Jackson
3/5/2025,FAC_003,West Johnfort,4998.43,normal,126.8243683,92.13227065,Daniel Kim
3/5/2025,FAC_004,East Rhondaberg,5766.28,normal,143.0408445,72.90262695,Teresa Henderson
3/5/2025,FAC_005,Sherylview,5339.77,normal,102.0935034,90.47216245,Isaiah Crane
3/6/2025,FAC_001,New Sharonport,6660.47,normal,108.8034359,73.08671877,Erica Olson
3/6/2025,FAC_002,Reynoldsmouth,4975.74,normal,161.6617673,86.04691525,Kurt Bauer
3/6/2025,FAC_003,West Johnfort,6509.44,normal,140.9202012,88.67870866,Catherine Nelson
3/6/2025,FAC_004,East Rhondaberg,5055.24,normal,119.4459471,84.37933157,Sarah Potter
3/6/2025,FAC_005,Sherylview,5918.98,normal,150.8101499,87.17062997,Leonard Castaneda
3/7/2025,FAC_001,New Sharonport,5049.98,normal,187.2048355,90.39467377,Martin Reed
3/7/2025,FAC_002,Reynoldsmouth,6073.08,normal,147.8833593,79.91418689,Ryan Jones
3/7/2025,FAC_003,West Johnfort,6144.66,normal,136.474801,91.57547566,Gregory Lamb
3/7/2025,FAC_004,East Rhondaberg,6351.92,normal,158.7678072,83.48956473,Eileen Ryan
3/7/2025,FAC_005,Sherylview,6757.05,normal,111.0152878,94.47571513,Michael Kelly
3/8/2025,FAC_001,New Sharonport,6408.38,normal,160.9577942,84.83468986,Walter Reynolds
3/8/2025,FAC_002,Reynoldsmouth,5691.55,normal,140.000891,91.45346742,Corey Robinson
3/8/2025,FAC_003,West Johnfort,2572.45,weather,127.3988559,108.7375327,Shane Avila
3/8/2025,FAC_004,East Rhondaberg,7145.09,normal,123.3651207,74.32772003,Herbert Bowman
3/8/2025,FAC_005,Sherylview,5393.33,normal,128.6212086,94.2911981,Peggy Keith
3/9/2025,FAC_001,New Sharonport,5404.78,normal,135.2730896,88.13830028,Justin Moore
3/9/2025,FAC_002,Reynoldsmouth,6242.69,normal,143.7066537,90.16079262,Kari Gonzales
3/9/2025,FAC_003,West Johnfort,5685.62,normal,146.7877825,83.17352541,Michael Taylor
3/9/2025,FAC_004,East Rhondaberg,5997.88,normal,160.3554239,78.41645825,Aaron Rivera
3/9/2025,FAC_005,Sherylview,4898.83,normal,159.6254275,96.20284065,Anna Waters
3/10/2025,FAC_001,New Sharonport,1443.03,weather,167.4173428,70.2665325,James Cohen
3/10/2025,FAC_002,Reynoldsmouth,6205.52,normal,157.3179343,87.54051392,Kyle Garza
3/10/2025,FAC_003,West Johnfort,5243.79,normal,131.4623932,80.26669976,Patrick Garcia
3/10/2025,FAC_004,East Rhondaberg,6578.04,normal,118.9459516,76.93135883,Debra Soto
3/10/2025,FAC_005,Sherylview,4789.83,normal,161.4054204,90.94078381,Mary Sanders
3/11/2025,FAC_001,New Sharonport,4876.19,normal,147.524176,63.67378793,Matthew Ross
3/11/2025,FAC_002,Reynoldsmouth,7222.86,normal,158.5636048,90.38060874,Jack Wright
3/11/2025,FAC_003,West Johnfort,5931.47,normal,143.2079679,85.46435008,Mr. Thomas Long MD
3/11/2025,FAC_004,East Rhondaberg,6607.48,normal,129.5977663,102.3157337,Samuel Osborne
3/11/2025,FAC_005,Sherylview,4639.65,normal,160.1546772,73.8617155,Craig Aguilar
3/12/2025,FAC_001,New Sharonport,6274.51,normal,152.9853478,72.86321098,Christian Martin
3/12/2025,FAC_002,Reynoldsmouth,5037.02,normal,160.1544129,96.08647944,Casey Rangel
3/12/2025,FAC_003,West Johnfort,6519.25,normal,175.0224257,92.65469355,Jackie Guerra
3/12/2025,FAC_004,East Rhondaberg,6311.19,normal,163.3535266,86.0006145,Angela Gray
3/12/2025,FAC_005,Sherylview,5799.03,normal,106.4721959,91.55821609,Ronnie Le
3/13/2025,FAC_001,New Sharonport,5985.36,normal,160.1517224,62.98473044,April Norris
3/13/2025,FAC_002,Reynoldsmouth,5540.34,normal,164.6526495,90.53476968,Derek Vargas
3/13/2025,FAC_003,West Johnfort,5908.48,normal,178.1485286,81.99263567,Joseph Williams
3/13/2025,FAC_004,East Rhondaberg,5610.16,normal,142.1252074,81.88045928,Melissa Cobb
3/13/2025,FAC_005,Sherylview,6704.45,normal,156.2650451,96.42683825,Tracey Mills
3/14/2025,FAC_001,New Sharonport,6236.57,normal,153.1793475,85.46622357,Carlos Williamson
3/14/2025,FAC_002,Reynoldsmouth,5297.13,normal,163.8744454,81.10763119,Jennifer Brown
3/14/2025,FAC_003,West Johnfort,5567.01,normal,172.5432754,82.03128157,Susan Griffith
3/14/2025,FAC_004,East Rhondaberg,3240.66,maintenance,156.6613245,80.30943781,Laura Lloyd
3/14/2025,FAC_005,Sherylview,6293.27,normal,151.7319988,59.18279747,Christopher Lyons
3/15/2025,FAC_001,New Sharonport,6235.56,normal,142.8616758,75.08113964,Tony Wang
3/15/2025,FAC_002,Reynoldsmouth,5625.04,normal,176.2102734,95.41851026,Sabrina Massey
3/15/2025,FAC_003,West Johnfort,5316.13,normal,148.1776018,95.49583347,Lawrence Greene
3/15/2025,FAC_004,East Rhondaberg,5916.44,normal,135.7528438,77.04913099,Heather Bass
3/15/2025,FAC_005,Sherylview,3634.34,weather,148.4554356,83.01410852,Keith Dean
3/16/2025,FAC_001,New Sharonport,6148.93,normal,152.7215006,95.40934361,Timothy Johnson
3/16/2025,FAC_002,Reynoldsmouth,6330.87,normal,119.547609,74.00287511,Diane Rogers
3/16/2025,FAC_003,West Johnfort,6406.46,normal,154.8920714,75.73070687,Jeffrey Mitchell
3/16/2025,FAC_004,East Rhondaberg,6508.75,normal,119.4094618,88.66171414,Deborah Daniel
3/16/2025,FAC_005,Sherylview,5468.76,normal,160.0039109,74.58961209,Christopher Rodriguez
3/17/2025,FAC_001,New Sharonport,6392.03,normal,187.8410142,96.20752694,Ricardo Jackson
3/17/2025,FAC_002,Reynoldsmouth,5946.19,normal,119.2902237,88.24750091,Greg Alexander
3/17/2025,FAC_003,West Johnfort,6158.34,normal,121.4289039,98.81873984,Chelsea Davidson
3/17/2025,FAC_004,East Rhondaberg,4698.63,normal,120.6240611,73.80833742,Tonya Burns
3/17/2025,FAC_005,Sherylview,5941.73,normal,160.3536621,91.15940924,Alexis Boone
3/18/2025,FAC_001,New Sharonport,5432.88,normal,121.5332893,75.21222561,Casey Anderson
3/18/2025,FAC_002,Reynoldsmouth,7668.33,normal,113.1420265,80.10536144,Traci Carlson
3/18/2025,FAC_003,West Johnfort,7137.13,normal,159.600567,76.77129436,Joseph Spencer
3/18/2025,FAC_004,East Rhondaberg,5325.82,normal,146.1755584,79.46531101,Anita Johnson
3/18/2025,FAC_005,Sherylview,5350.64,normal,157.1015359,84.99314668,Mary Weaver
3/19/2025,FAC_001,New Sharonport,6580.49,normal,173.0515826,77.40849745,Olivia Alvarez
3/19/2025,FAC_002,Reynoldsmouth,5504.69,normal,135.4209767,81.01231566,Rhonda Ray
3/19/2025,FAC_003,West Johnfort,6587.87,normal,108.0830899,76.24247552,Alyssa Murphy
3/19/2025,FAC_004,East Rhondaberg,5195.87,normal,157.0120473,76.28498717,Annette Tran
3/19/2025,FAC_005,Sherylview,6248.73,normal,156.4135352,79.20742781,Hunter Miller
3/20/2025,FAC_001,New Sharonport,5605.63,normal,151.7595594,101.2707805,Lindsay Humphrey
3/20/2025,FAC_002,Reynoldsmouth,7515.69,normal,155.0213101,93.69866746,Karen Young
3/20/2025,FAC_003,West Johnfort,6152.27,normal,139.1632497,94.54237127,Margaret Mcdaniel
3/20/2025,FAC_004,East Rhondaberg,5583.07,normal,138.3649467,83.99681346,Jennifer Miller
3/20/2025,FAC_005,Sherylview,5953.91,normal,143.967451,83.97736917,Jacqueline Horn
3/21/2025,FAC_001,New Sharonport,5124.8,normal,120.9264745,71.68243635,Thomas Moreno
3/21/2025,FAC_002,Reynoldsmouth,6149.71,normal,151.7582577,88.75700775,Aaron Hernandez
3/21/2025,FAC_003,West Johnfort,6460.68,normal,136.8946674,88.65344558,Corey Crawford
3/21/2025,FAC_004,East Rhondaberg,5940.72,normal,161.4686028,87.76768177,Thomas Clark
3/21/2025,FAC_005,Sherylview,6257.25,normal,137.4021302,89.11242143,Lisa Duncan
3/22/2025,FAC_001,New Sharonport,3061.85,maintenance,161.6377281,77.7403505,Heather Riley
3/22/2025,FAC_002,Reynoldsmouth,6474.64,normal,152.4791964,80.72897023,Eric Smith DDS
3/22/2025,FAC_003,West Johnfort,5905.35,normal,175.2592751,76.65775939,Latoya Jones
3/22/2025,FAC_004,East Rhondaberg,5638.41,normal,162.7801238,88.20597999,Craig Lin
3/22/2025,FAC_005,Sherylview,6119.27,normal,189.7291996,80.65322211,Chad Soto
3/23/2025,FAC_001,New Sharonport,6464.45,normal,131.7746875,86.06838369,Jacob Peters
3/23/2025,FAC_002,Reynoldsmouth,5243.75,normal,159.903474,75.73831851,Richard Rodriguez PhD
3/23/2025,FAC_003,West Johnfort,6309.57,normal,136.4150625,81.11089834,Thomas Williams
3/23/2025,FAC_004,East Rhondaberg,5328.84,normal,181.6927368,94.95958179,Natalie Mitchell
3/23/2025,FAC_005,Sherylview,4151.49,weather,182.6968718,99.41244837,Tiffany Price
3/24/2025,FAC_001,New Sharonport,6130.84,normal,141.9962914,98.85459798,Angel Adams
3/24/2025,FAC_002,Reynoldsmouth,6310.06,normal,145.0946736,86.27812456,Michele Parks
3/24/2025,FAC_003,West Johnfort,5573.85,normal,148.1709054,88.91143066,Helen Forbes
3/24/2025,FAC_004,East Rhondaberg,5859.4,normal,156.6882671,90.27816284,Kevin Cardenas
3/24/2025,FAC_005,Sherylview,6583.13,normal,158.9648286,69.75188033,Emily Morales DDS
3/25/2025,FAC_001,New Sharonport,6977.93,normal,142.5819886,78.19163098,Elaine Mora
3/25/2025,FAC_002,Reynoldsmouth,4913.86,normal,109.6023298,94.4985991,Ann Hanson
3/25/2025,FAC_003,West Johnfort,4117.07,weather,175.4457534,100.2109556,Keith Nguyen
3/25/2025,FAC_004,East Rhondaberg,6054.88,normal,144.6213309,90.31623671,Rachel Walls
3/25/2025,FAC_005,Sherylview,6470.62,normal,155.4522269,67.84533296,Daniel Anderson
3/26/2025,FAC_001,New Sharonport,6779.91,normal,153.9046041,89.30529395,Rachel Watson
3/26/2025,FAC_002,Reynoldsmouth,6817.99,normal,116.0967343,79.15872416,Thomas Tucker
3/26/2025,FAC_003,West Johnfort,6344.34,normal,121.973999,101.8149141,Kenneth Dennis
3/26/2025,FAC_004,East Rhondaberg,6620.88,normal,182.8684173,100.9946753,Michelle Carter
3/26/2025,FAC_005,Sherylview,7128.19,normal,148.2482239,99.71899271,Brianna Chandler
3/27/2025,FAC_001,New Sharonport,5822.52,normal,119.75561,83.5879278,Raymond Torres
3/27/2025,FAC_002,Reynoldsmouth,6143.38,normal,123.2213048,106.4425247,Toni Oliver
3/27/2025,FAC_003,West Johnfort,6649.91,normal,164.5782787,86.36288164,Cynthia Smith
3/27/2025,FAC_004,East Rhondaberg,5713.04,normal,191.467116,82.71913442,Kimberly Harrison
3/27/2025,FAC_005,Sherylview,7579.11,normal,128.0190001,77.61909343,Dorothy Jones
3/28/2025,FAC_001,New Sharonport,6881.03,normal,173.517764,85.44508347,Wesley Mayo
3/28/2025,FAC_002,Reynoldsmouth,7309.32,normal,165.6124764,60.82194589,Sean Chan
3/28/2025,FAC_003,West Johnfort,5740.28,normal,163.6811991,97.68602872,Kimberly Bowman
3/28/2025,FAC_004,East Rhondaberg,5419.38,normal,127.2603955,88.638329,Valerie Miller
3/28/2025,FAC_005,Sherylview,6207.35,normal,136.0086448,84.20455937,Shirley Garcia
3/29/2025,FAC_001,New Sharonport,6523.66,normal,142.2173124,74.62453219,Julia Krueger
3/29/2025,FAC_002,Reynoldsmouth,2014.56,maintenance,184.2914846,85.93645003,John Baker
3/29/2025,FAC_003,West Johnfort,5329.74,normal,168.6727325,87.77540439,Emily Lin
3/29/2025,FAC_004,East Rhondaberg,7298.97,normal,157.0043488,93.44634753,Kathryn Jones
3/29/2025,FAC_005,Sherylview,3197.44,maintenance,164.1818587,81.79987453,Kimberly Larson
3/30/2025,FAC_001,New Sharonport,5406.78,normal,120.2823369,97.7202428,Mark Davis
3/30/2025,FAC_002,Reynoldsmouth,5335.04,normal,126.0839301,84.24841932,Ashley Johnson
3/30/2025,FAC_003,West Johnfort,6269.96,normal,166.2143601,101.298102,George Nguyen
3/30/2025,FAC_004,East Rhondaberg,7112.66,normal,144.7510864,80.8125991,Michelle Hines
3/30/2025,FAC_005,Sherylview,7080.9,normal,158.531177,56.04286745,Rebecca Miranda
3/31/2025,FAC_001,New Sharonport,6607.65,normal,149.8285165,89.0877079,Andrea Taylor
3/31/2025,FAC_002,Reynoldsmouth,6170.4,normal,167.4721707,86.33916215,Richard Ferguson
3/31/2025,FAC_003,West Johnfort,6712.47,normal,126.926995,77.81068928,Emily Martinez
3/31/2025,FAC_004,East Rhondaberg,6509.74,normal,139.4573855,90.28872622,Anita Moreno
3/31/2025,FAC_005,Sherylview,5183.19,normal,149.4324527,89.73922869,Casey Avila
4/1/2025,FAC_001,New Sharonport,6333.16,normal,181.8639729,62.00410448,Heather Johnson
4/1/2025,FAC_002,Reynoldsmouth,6131.56,normal,170.3221501,72.25335911,Robert Spencer
4/1/2025,FAC_003,West Johnfort,6391.5,normal,129.6745736,87.28014135,Diana Davies
4/1/2025,FAC_004,East Rhondaberg,5380.04,normal,160.0427618,79.52852927,Alexander Mitchell
4/1/2025,FAC_005,Sherylview,5641.68,normal,132.1707496,78.54692548,James Clark
4/2/2025,FAC_001,New Sharonport,4842.87,normal,158.9459313,106.9734331,Manuel Scott
4/2/2025,FAC_002,Reynoldsmouth,6837.49,normal,114.631096,89.83941718,Jonathan Ryan II
4/2/2025,FAC_003,West Johnfort,5794.13,normal,163.9634011,95.27669709,Stephanie Edwards
4/2/2025,FAC_004,East Rhondaberg,6086.19,normal,123.9341159,103.6933183,Elizabeth Scott
4/2/2025,FAC_005,Sherylview,4748.15,normal,124.8832513,98.458039,Sherry Kim
4/3/2025,FAC_001,New Sharonport,6109.12,normal,161.5485703,76.99618956,Troy Becker
